,IND,ENE,AGS+RCO,TRO
79,0.2611815820410253,0.4901102219196823,0.22301681495250658,0.8065872184582206
80,0.048425550604541234,1.1434074254878905,0.06615937298992575,0.0
81,0.8176993936537263,0.5268322540206882,0.3591883956016291,1.422814015813087
82,0.785153720888542,0.38380616708241033,0.3403200064578046,1.234274986483486
83,0.43955301055558016,0.28465090846696267,0.37750610837282084,0.680514369308511
84,0.8342160077330792,0.24947119463885759,0.46362984151859044,0.5046973474113579
85,0.5251497599559447,0.14061973133283823,0.13138004447629062,0.0
86,0.8319705480854046,0.17948588320755315,0.6533557212856363,1.283314181492689
87,0.8526039401953909,0.16932902805236938,0.12014267445397774,0.0
88,0.48884074278402667,1.5755136519694846,0.013624260384989997,1.0121089148170728
89,0.5133520054649491,2.2970398312606246,0.0,0.7738743140176069
90,0.8580673485621689,2.727413925405683,0.03612637238946481,0.0
91,0.3605808595540086,0.15870439366728506,0.0681260125526072,0.5801182434183598
92,0.38124836347107294,0.1740661909879203,0.03320952187454003,0.4948301480903843
93,0.2168525047239325,0.14263712313875393,0.08032872288501325,0.30002198852711714
94,0.25476513561563746,0.12501732214882122,0.001863509884238626,0.544081047571457
95,0.09108061012824123,0.2944084289858883,0.45180215356487496,0.7292296461146679
96,0.09032368272601862,0.5632432323471853,0.15181705513408106,0.6917714807928033
97,0.12614311455309762,1.2552124725529596,0.17363801126208703,1.3901498059353257
98,0.06314779529941691,1.2003424724393723,0.0,0.137924476837469
99,0.11653526111450135,1.3806377717492246,0.9613933546035416,1.0135560205618972
100,0.043523445790491944,0.1152411972281005,0.0,0.3409161210788798
101,0.0939974704999671,0.08025863008489387,0.054682945805721084,0.014187175859243617
102,0.039899857627048535,0.057722064499802994,0.03036631459882086,0.025312877459488237
103,1.229414813943845,0.24367139641509128,0.2729327624297765,0.03236305176259807
104,0.9686719060215199,0.20706258763608448,0.13994371865439822,0.09018672667242056
105,1.2338210783114856,0.25337905485502626,0.0020425192170884926,0.5747572635106712
106,0.8366898459137206,0.245430833606479,0.2590048435310181,0.6201930405276777
107,1.44371688098521,0.2029092305354841,0.6488898687706878,1.066350695155115
108,0.3165091913104367,0.13731554073640162,0.027726693162213698,0.0588973199486596
109,0.6873392824038389,0.1258576558781398,0.016773639064597404,0.18760145725061816
110,0.11255936894090882,0.09871648615228429,0.05342470756406663,0.08303003280311877
111,0.04340441959147312,0.0,0.0,0.7757395736987972
112,0.08464483306308451,0.0874665214643714,0.07947977855792941,0.6823724279176793
113,0.10026116934447551,0.07580820180506986,0.05818644170121515,0.013814531361645455
114,0.044619629367104424,0.13762179433398586,0.0,0.2825550390963051
115,0.025980569305935675,0.05607130168081609,0.0,0.09201065647507772
116,0.015110618378573942,0.12381339324897978,0.015122931607828488,0.03467870806406492
117,0.0880505679795924,0.07746044069041824,0.07431268057903159,0.028641600818747504
118,0.055665661492234425,0.05355229973714004,0.004773689631126635,0.06853303105916109
119,0.009912885808623595,0.060702781515554305,0.042691794748105,0.09421013729235628
120,0.07421724627265047,0.0712438009259897,0.032067109688680887,0.03261443829889543
121,0.4868271830995327,0.13158598780822095,0.02695628049768524,0.020961617875280947
122,0.17870914988999004,0.08874321425647014,0.05453410049902155,0.0379409297461224
123,0.13764749402625526,0.09171646443199821,0.06440357575145825,0.05693400945063709
124,0.746570746641995,0.19296618237799879,0.12708533917922057,0.42002992528939104
125,0.09632517560531298,0.1193627387223688,0.23224173812952373,0.5662181498690105
126,0.1358634705256205,0.24967807537235054,0.6783018088833882,0.03381185853280255
127,0.7686998398295528,2.6781261077973912,0.0,1.1236038109135886
128,0.06949335547046379,1.540011567938874,0.03031657397969531,0.29442080115222374
129,0.12537602191662323,2.2162534136184755,0.004030426522055694,0.3989936059051357
130,0.06668026388213097,1.409200149608136,0.19226947378764803,0.34400531059177486
131,0.4729478184292374,2.129625336298459,0.0021452483120980026,1.1539781214666456
132,0.12902801567296707,0.8563103851793068,0.02707432672332913,0.8064311969419578
133,0.3567359087543088,1.3542054373092396,0.002882179242179775,1.102115253796812
134,0.15869014239760612,0.43655011610361405,0.15986647938321563,1.6217983121027797
135,0.2833292950222092,1.2352951474347105,0.10168095237878885,2.191645726592833
136,0.15762617348922492,0.6464958073786389,0.03577611526775931,2.0839486331522856
137,0.294029952278201,0.5897848797078753,0.00925375729672348,0.7494717713779486
138,0.5350108469903139,0.9596670185348407,0.005367202274333113,0.35874008522473966
139,0.5107779960820483,0.5659395835739459,0.0,1.2262147202426676
140,0.1392239398260856,1.260557968813523,0.29132703967454465,0.349670844586463
141,0.16898598662851927,2.7054703496708568,0.6405188408563818,1.190273825348371
142,0.17786653673528835,1.0699407753215455,0.5748016042540186,3.985559476476615
143,0.135769764869329,0.8975814866407201,0.005662706730789446,1.3157385284605112
144,0.506197259944432,1.4136600553518406,0.1921208459434019,1.0952903846493616
145,0.20428502580209912,1.8041342202371604,0.2561803746886421,0.5407136486960832
146,0.22613107219841186,2.471828484827057,0.13720864645536748,0.9459500607809106
147,0.18490252079737057,0.7828699835504578,0.04515544716566326,0.7848026036253903
148,0.11470455306094532,1.1773393184353078,0.006909134194474656,0.4778904068273997
149,0.5854755168898154,1.2508523986808013,0.1261950486862672,0.6353927496264762
150,0.565745176712968,0.9849844589383675,0.0025251087535317213,0.7525904908627307
151,1.4359965016455347,0.48282585165665043,0.3348967911105625,0.5796107766124443
152,0.29304811387252155,1.0467400274426835,0.10985456455833992,0.4501908026239253
153,0.28342317727020194,1.7445264212321172,0.06955024673312912,0.371598909644523
154,0.1511230216468923,2.0096177241271675,0.1693665501737287,0.9142468638157594
155,0.15757988746063795,1.509180213373972,0.2980448832661642,0.5183549054119976
156,0.17274613492396243,2.6807696738189186,0.380269140001686,1.4202070420872086
157,0.17519074263153173,2.0294276088177035,0.07146017926710457,0.12318623552132446
158,0.822492406824663,0.23593320167052179,0.20653920053987085,0.4638455004038495
159,0.1203807906971572,1.1627284838498464,0.23089287632136862,0.5511858864004339
160,0.1881641823111303,1.1431257539347377,0.40975514530020685,1.8626172125784153
161,1.3852225880344484,1.2701600895224732,0.08388658479058742,0.5185691439229974
162,0.10882042481570439,1.0047423583502502,0.1933705904135958,1.174296071114577
163,0.1690332505093025,2.4924514942840137,0.644268435969045,0.581665435284484
164,0.5142251902628792,0.16506862287085894,0.0667285082996593,0.6928090329076546
165,1.1748139500160624,0.29151049584346045,0.11235911072927306,0.676424452948819
166,0.13615439284314113,0.16016384521841615,0.5584822832791193,0.8686419510052882
167,0.11577616889540021,2.802332789022553,0.05255949249594685,0.15917612198562286
168,0.1675781781161904,1.7829264165496272,0.15522975619539922,0.046619331116223794
169,0.522987606281207,0.6907516235024538,0.3063185640185624,1.9287275495954979
170,0.15011041015579857,1.7893497580451634,0.036798709559618434,0.7229263436614782
171,0.8917519370334457,1.5271209066182623,0.20064089227887333,0.40848761744490386
172,0.1704177866903966,2.3321011372116884,0.029867689420363233,1.219356584306013
173,0.11057344333338157,1.3925667515586542,0.03427563444576079,0.5869968536752828
174,0.11947431420863894,2.8217661781635224,0.05862880060114439,0.17076106040912714
175,0.188748429590948,1.9681735471362225,0.05743946114705985,0.6312433644487014
176,1.7830615912303238,0.27847202431035556,0.09677362534323256,0.5369102406999695
177,0.07122922669990916,1.2568936947859237,0.006042302851931566,0.0
178,0.08042678793723737,0.16032822122718443,0.16642007009536175,0.6014359400948087
179,0.5894083951517621,1.2155666381136159,0.04145530699371788,0.2331600476606161
180,0.19983069568439454,0.6192144416863888,0.22256051150170036,2.458424764401336
181,0.761902379486865,0.37444481584006006,0.17625220176670187,0.5101624246604322
182,0.9554554882849567,0.3384295077130813,0.17229732346119997,0.12967881978288753
183,0.2230244277687073,0.6250269813211577,0.37978506241098264,0.8544494058263687
184,0.21200676202919422,0.2389633130384355,0.19795284788536427,0.5716107841671642
185,0.7377526958811373,0.24021987608328427,0.31354124130100014,1.4236897395795705
186,0.8133450191432215,0.18925006394522104,0.04845303759714599,0.5727182874461413
187,0.11304315539171628,1.2743310698227615,0.01555166618132163,0.5504942062745141
188,0.12071203534466193,0.1180559888390415,0.2041980771718152,0.7090381719346706
189,0.10345420350858867,0.5989067547895063,0.0855355725105792,0.24204644110406362
190,1.3130684581086198,0.2674355191801246,0.07316166411984412,0.5264840893846228
191,0.10457358760702781,0.3130850888942106,0.0,0.6797901060719203
192,0.06490376928277217,0.20194005796969006,0.06712101587550648,0.07771907575902542
193,0.21568111976724913,0.5748644500439349,0.23084036926229262,1.0292176731055627
194,1.24040963645554,0.2819906637757104,0.06440683678037579,0.6474525260576401
195,0.9532555996779813,2.2364582974165104,0.3549434858929589,0.7678689202853594
196,0.7297472313067375,2.497773598680398,0.019479256251684132,0.4619737459668681
197,0.8414900292750904,0.52868388393121,0.08694113342242768,0.4775980120976453
198,0.832395322373466,1.1121871941986687,0.006582197893264002,0.7377869095716113
199,0.832395322373466,1.1121871941986687,0.006582197893264002,0.7377869095716113
200,0.15549366546696464,0.6351719083000096,0.024220751803180327,1.1310359706733506
201,0.6194692791497666,1.5553605423709218,0.07093924104588636,0.11303347005674774
202,0.12322375337812923,1.1377734556514523,0.30511405290661875,0.623214633102116
203,0.18166933124575713,1.867478002217564,0.041599895385516464,0.3160087360443864
204,0.1348371050217671,1.9612492572789708,0.008559516301183748,0.5008870493190044
205,0.137686047416409,1.8503194665649023,0.048719271711405554,0.5565861169485088
206,0.09119956172581978,1.2959497686789399,0.0,0.8917659275817149
207,0.14697918102086532,1.7549137491892075,0.036452849066260354,0.7681106693852278
208,0.10726271975079732,0.47645275271308096,0.0679182734256216,0.3143817466917669
209,0.05001165460917839,0.09790775383808487,0.026310611921046306,0.43004837883734354
210,0.07127891708059003,0.10628928485584083,0.40560980714383477,0.8499889649523478
211,0.07127891708059003,0.10628928485584083,0.40560980714383477,0.8499889649523478
212,0.042031159350978425,0.08471321929154196,0.09307691616971298,0.04948207930755161
213,0.10908139071323839,0.44184099343361594,0.032908439941534876,0.4794476805173878
214,0.10279246759308006,1.2228582975326585,0.014299108588524942,0.7474350996922087
215,0.1222024025831017,1.510807928862237,0.0354159633880744,0.4619929876629732
216,0.5800802071924427,2.233869759819053,0.3794415032231425,0.31003813517006906
217,0.7607257942984407,2.5102434723852243,0.0,0.6034384672171152
218,0.5099478537816744,1.3923607075927071,0.04326694351717482,0.6975377613407345
219,0.3155974939640484,1.402932645195787,0.08867757550185701,0.7357303221992801
220,0.08042678793723737,0.16032822122718443,0.16642007009536175,0.6014359400948087
221,0.07966699976872799,0.11127176957276785,0.22510971398052296,0.2777272122903505
222,0.7134200808095021,0.4499105581329489,0.06289663139971638,0.492275899337211
223,0.6888614806245787,0.5930498416349587,0.07286191658101954,0.27952549412801864
224,0.14485571182168971,1.8026646641259607,0.19872733602407164,0.8842833138352497
225,0.33684856210056796,1.6514527118841988,0.04915228315733326,0.8107570675791186
226,0.10182799163389081,1.4229978119219249,0.16651078625817792,0.7130296670666436
227,0.19431357834241317,0.1188787398763878,0.06294705239306411,0.10481420763942584
228,0.39705338873018314,0.43233398984394655,0.061860131216984846,0.8375931970426305
229,0.12896499117652926,0.4913318726454732,0.0724642188076493,0.34714679176357033
230,0.8309666602521806,1.4449822447520022,0.0885726520048225,0.5858077616754803
231,1.0218835747668886,0.4818240812246169,0.107162013411742,0.259748903989106
232,0.8306730695180435,1.4426426794455356,0.08855285319694065,0.5884607165239664
233,0.6337393008680998,1.1585971256564638,0.0,0.7486320761881666
234,0.4823445340555784,0.894708782213721,0.021597570319649095,0.3596756279227501
235,0.11265588527839324,0.4834348355371576,0.0756791885424751,0.36835609603169117
236,0.41341343011035897,1.3003077928147895,0.050452766439804037,0.9261887912971605
237,0.18388669456197249,0.3446032257062601,0.07543724606734264,2.954732684319608
238,0.06882851040260982,0.15223834232576727,0.33553303975081683,0.4703392634106225
239,0.2926446807651218,1.0323770915581774,0.24936920637453464,0.8447562290641887
240,0.14696125721030528,1.5318338058768006,0.15505839869875063,0.6572480473716127
241,0.14443125819463992,0.5249708829402695,0.20770673055204594,0.5420691642770809
242,0.3041053022535764,0.4483774257609665,0.021277815273962317,0.6202266603046582
243,0.977196872078,0.20856902221540136,0.05500674303676044,0.63951237945678
244,0.1897734371225956,0.3432351251595569,0.343304706671961,4.9596823577082905
245,0.4057079288298759,0.3388803355448863,0.06659734953965533,0.0
246,0.3783004426630504,0.22856397376032372,0.04137842658645201,0.24722151341237616
247,0.08495491439408284,0.07502948538695864,0.08358929473216117,0.7698532839158585
248,0.655808449024307,0.4902108123328076,0.32840282108022034,0.5054022381256104
249,0.12755848468809694,2.0133354392145537,0.09584716422682946,0.31965013068612286
250,0.11279430245784139,0.12596977905896678,0.09312824538212441,0.7080962185108144
251,0.5424596273529785,0.45400268752110917,0.0,0.9749539355630452
252,0.3622677053904661,0.501130976727581,0.05244798206956021,0.7463180642455998
253,0.31762385282402084,0.3056413175164631,0.03356779996325347,0.2178527825948176
254,0.15272931724173813,0.20033463700316734,0.0474813035632361,0.10368256155777256
255,1.0970920376325315,0.48962394557507993,0.0985985248559585,0.15203430271953305
256,1.1411475942882068,0.2717710383186395,0.022408993638041524,0.05247776918954905
257,0.05900898661695178,1.4932303098823367,0.08910314258232971,0.388215261263212
258,0.07879304725507413,1.090940003001152,0.0,0.7299427886988257
259,1.3398293822984888,1.1017758721054816,0.08233503280627068,0.489136167137192
260,0.4740041690103166,1.3973937721319376,0.045630361560788146,0.17550145251366409
261,0.11542025879222606,0.23809778595767456,0.09548164778728635,0.3081275908915798
262,0.06949305464406022,0.06585350318814442,0.0,0.605649880794318
263,0.4886806046368819,1.4443664930873408,0.08838649225068765,1.283011049884919
264,0.5043445121149043,2.6012263340341057,0.0,1.1225813062661731
265,0.5811894207818669,2.2421762695615834,0.04782203665042066,1.8311902447875068
266,0.19517841098141037,1.6679891535345708,0.04188899733644663,2.0948902563716616
267,0.18839411696440628,1.7594216610776523,1.226704730325742,0.5595838260873601
268,0.6286609233394662,1.4787085872552088,0.07682837392156153,0.41683245375356015
269,1.0934424181062372,0.5008365766511454,0.09994016904061727,0.15825120475989068
270,0.5242531944774832,1.0571111825481259,0.04957417866030581,0.3769161715129025
271,0.10349028110082187,0.3615541317945451,0.07147239752280313,0.06425176905746893
272,0.18413460765699396,2.624040038125628,0.049342704828078066,3.3256725310351354
273,0.7599221044727397,1.430148238992298,0.03612092666919656,0.5798220590534157
274,0.7878982505736974,1.4534210274339787,0.03494178439432277,0.6401171989819243
275,0.3621567389369779,2.1392647940855496,0.0032209852147204454,1.1434221053714801
276,0.5863121020988645,1.1009549993491266,0.08300597720932422,0.5714319766388891
277,0.09223859466706508,1.0903118789622717,0.16273610796384638,0.9103416861802276
278,0.07391626563545459,1.160440886495799,0.10268128394120768,0.7964835646091475
279,0.25490479004035754,1.0927026491566931,0.04788057558389877,2.021084500311801
280,0.2743724273509093,2.0267671722364966,0.020674640558575763,1.920975269945269
281,0.13212033899656603,1.36326713418131,0.039304299963225986,0.41576951819332575
282,0.10231162827086665,1.4014769317928784,0.032423188902388364,0.5711093453133068
283,0.12457810104844469,2.500143792011354,0.00516203789785491,0.45996291040206844
284,0.11889017523578926,1.9571031275367634,0.11409379963744566,0.4077645941290977
285,0.12059515485242717,2.378603084066911,0.07039400747408762,0.341015010217716
286,0.1644177080926203,1.8450225921672152,0.03205061962323788,0.5548317206829275
287,0.11833236579212059,1.3454729565141195,0.03144899641196405,0.603264610910565
288,0.13365728602666865,2.3527665921297998,0.2956246203220807,0.7368288697085177
289,0.1375313581269404,2.526756359881723,0.1267261950186554,0.7380702787007953
290,0.09094184005762448,1.2698992294829055,0.07064968114927697,0.7305170067072759
291,0.1928412240392585,2.152965027311396,0.04196433564883183,1.4139180021124864
292,0.07891600067087151,0.7341428765710041,0.30135371476452977,0.7263912680189837
293,0.12392818329875281,0.7715164468247327,0.3237495848960316,0.2422817568452534
294,0.18049606271560706,0.32960252672509294,0.4508563979824367,3.1888673227254336
295,0.7919137193714608,0.16976539389840328,0.6496537052668548,0.4813279642748578
296,0.4440768369250758,0.2511335290738152,0.0,1.587109678768065
297,0.5906869482565672,0.33593916963627546,0.33749896851240924,0.5664316701295782
298,1.1184027368320548,0.26290058456220705,0.07110166327744596,0.6561227536145657
299,0.9032445309780747,0.3700901605267317,0.12199126025898732,1.0343529504927156
300,0.23344767648311449,1.6993546521090361,0.48028176728546,0.3365863617167135
301,0.2250312361882053,1.3296971528303305,0.33101639740325983,0.8619282908321788
302,0.1249944406196336,0.46362991015857413,0.06947612249847099,0.340832606139552
303,0.40460463729568874,0.44215443374034114,0.08782661584284382,0.1837271221054252
304,0.6805441940774569,0.35431681342608123,0.013810322685708837,0.5590816826560372
305,0.08676533467374115,0.4141650866596832,0.01688775869147438,0.6524601099212751
306,0.0806805177923185,0.12842461528807803,0.04707495038538584,0.5794995397599003
307,0.19629274726618295,1.8537437688094818,0.6870414612065098,1.0696096350218849
308,0.11813356460358293,0.2910639987230598,0.09098290823853433,0.5105328566609485
309,0.46286496214046724,2.1942583350261167,0.28033351639598536,1.0819863200916706
310,0.48141276675322214,2.3713158564017895,0.26571743395489983,2.019457722839004
311,0.49964424072202884,2.248110619542855,0.1944831415351057,1.888634324062298
312,0.616851201741125,2.3731075327288744,0.21548915472150082,2.2275125154417523
313,0.09358107945822236,1.0309469511054865,0.18167014719745667,0.7864281749678983
314,1.3938647814489689,0.32657041371024564,0.42908040290212446,0.5940138334621095
315,0.8545711262112012,0.3625515874757276,0.5151556310818544,0.833335232907626
316,0.14368112752730883,2.310751107598927,0.013519286321375348,0.45053302860619704
317,0.11293487432828292,2.6459056320808667,0.06720220135348288,0.27616502729367587
318,0.2513376284239946,0.6925075701615955,0.09412025886675376,0.5541889981056851
319,0.2490409166267041,0.8283040858139176,0.038622363254582515,0.45576327515321047
320,0.2770541181027145,1.1448409410803715,0.11904012715224804,0.0
321,0.12409837580356603,0.10014549260766104,0.5967494018689711,1.9000890913932202
322,1.3917424060535941,0.3796645862827125,0.4131342801300073,0.6819874786260403
323,0.22263934470794547,0.6059553600659305,0.44652421837608813,0.9396571331980961
324,0.5897213679639548,0.23146544395341268,0.0,1.4753678451105667
325,0.32506416619912093,0.5820319619777419,0.0,0.9717697743323832
326,0.16756303483677526,1.0844919698074222,0.024083164419438113,0.701179403460208
327,1.0917090715782032,0.25364195784764126,0.28296033497817785,0.12505411288875973
328,0.517964639928834,1.0931964293174836,0.06286835683326336,0.3489802234134671
329,1.1511701087202093,2.1414825487997193,0.06481851652722628,0.3051783273643166
330,0.7412038314067347,2.2882277687151884,0.012213790677745792,1.1726303111290741
331,0.45172135437339783,1.982276551114921,0.0,0.9104102908125238
332,0.3482714458507969,1.4457273971206397,0.1971068765247714,0.9118145181531887
333,0.11087057207248643,0.18525016820821488,0.029347196664611233,0.7441482496541203
334,0.6336065582752641,0.2607363720896095,0.5283476937149828,0.639339037286254
335,0.813884109610585,2.0512672901696214,0.3348262283462922,0.1547756169406289
336,1.2444959801133804,1.6564458774075521,0.08359229551944027,0.45760822701055537
337,0.051165864840366226,0.19199254949988476,0.10591764099895444,0.46639821017781596
338,1.0792893742425664,0.23501959458996435,0.2361910004077797,0.0
339,0.1165063745398737,0.11800410551447871,0.2082996879953503,0.12147374193502503
340,0.04401924399188936,0.08442468024571026,0.06524307064102465,0.06274007459892023
341,0.040333927923183494,0.08067538558514198,0.06374174914272263,0.06430099515662302
342,0.08269027627170189,0.10256537484966011,0.1346831919738978,0.32424737171482954
343,0.05010952051530268,0.08021323446136086,0.06844748847221196,0.041760597723999315
344,0.10473150442682677,0.8386450450934957,0.27105676093946307,0.03616276151605652
345,0.0,0.13981371812778254,0.13834929098947496,0.4760954306648666
346,0.5179070599022532,1.3888640726378982,0.04933142091851958,0.0
347,0.022556361246705348,0.503255756211231,0.1086664044960567,0.2799639689561805
348,0.07120541904241257,0.09122043201454144,0.0,0.5721930077885664
349,0.11510883840204453,0.09827554585204817,0.04895038887025738,0.08871565119483937
350,0.13384441470453054,0.10294883180870634,0.0,0.4843824858232462
351,0.04000365837566122,0.07415034700711598,0.05521098681250862,0.05151041782534738
352,0.048712785982748835,0.08014194025297816,0.0,0.40159813118876464
353,0.055388760170439005,0.017155743317726735,0.017487454386810625,0.8253872156131027
354,0.04049575204819869,0.07811706351316605,0.054311607353707575,0.05863315551872528
355,0.07014598622562182,0.08663993068405418,0.25461891012582505,0.15059760776928116
356,0.08824182419222798,0.09238257533161776,0.022602401562923383,0.6460729903467669
357,0.10737217588933307,0.09474977388432626,0.22241389371321385,0.5791889112202951
358,0.08331473733935721,0.090730438981376,0.2953777281562717,1.5672232356969993
359,0.08214721283853582,0.029809645429900056,0.2203143925158525,0.7965792216279475
360,0.10166474953763652,0.12544260471497432,0.006455717138762654,0.2654526597738888
361,0.05620811215962723,0.08613552860699447,0.178649388275134,0.06262582516619675
362,0.12963114471953946,1.8467155999920974,0.28294667349321173,0.2514280506357677
363,0.08807701024801223,0.15913087722604008,0.3022065152942256,0.07832596635869432
364,0.7776734431428141,0.16030844718970216,0.0,0.926531976439043
365,0.508514281804838,0.35173766587042815,0.3979597197112582,2.6446104558969106
366,0.30853602274646424,1.1630061647302223,0.3210278921735076,1.170735951798828
367,0.4149718643505231,2.5587450171675856,0.6329208169504534,2.9738643972860714
368,0.3397080816339645,1.2214488526649117,0.27241629878236023,1.132576633857778
369,0.31858353361994607,1.169588850673376,0.3240133887915739,1.1808817251672492
370,0.1802426601342924,1.8012306881236997,0.031905884612894495,2.0982679883113597
371,0.09276929081616508,0.3583742197165559,0.4268386701773127,0.3095574122853158
372,0.05325022053305686,0.10710903381751469,0.11006394597391342,0.06887925747015489
373,0.34735437938338065,0.37709675506161305,0.044871521904499306,0.5091524177375762
374,0.04955562765258187,0.009190211724100172,0.0,0.8447567025483633
375,0.05734096751959181,0.025986188734963167,0.019549107313419425,0.8072349570431183
